TS|(Arduino),TS|(Rpi),CH4|MQ1|description MQ1,CO|MQ2|description MQ2,Gen|MQ3|description MQ3,Alcohol|MQ4|description MQ4,NH3|MQ5|description MQ5,Comb|MQ6|description MQ6,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41,Session
2023-07-29 18:09:17.471,2023-07-29 18:09:17.571,196.23,165.2,157.49,493.02,132.9,317.6,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:17.572,2023-07-29 18:09:17.672,173.17,131.82,154.4,461.31,132.99,370.79,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:17.672,2023-07-29 18:09:17.772,135.45,112.06,147.2,461.72,135.73,317.06,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:17.772,2023-07-29 18:09:17.872,187.02,111.46,141.95,485.68,140.99,365.52,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:17.873,2023-07-29 18:09:17.972,146.59,151.41,198.11,431.62,138.19,333.21,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:17.973,2023-07-29 18:09:18.072,133.97,100.16,159.9,495.9,188.12,395.08,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.073,2023-07-29 18:09:18.173,122.54,130.85,138.73,453.88,132.31,324.48,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.173,2023-07-29 18:09:18.273,177.91,128.3,157.1,418.65,108.92,313.31,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.274,2023-07-29 18:09:18.373,183.06,112.74,192.11,461.06,171.94,392.24,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.374,2023-07-29 18:09:18.474,179.73,157.7,141.76,447.08,119.22,322.64,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.474,2023-07-29 18:09:18.574,161.13,154.77,187.59,469.37,104.34,393.41,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.574,2023-07-29 18:09:18.674,132.29,154.4,124.22,410.68,149.64,373.73,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.675,2023-07-29 18:09:18.775,186.71,172.23,176.53,464.04,107.68,399.04,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.775,2023-07-29 18:09:18.875,123.13,138.29,175.8,444.24,180.94,320.49,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.875,2023-07-29 18:09:18.975,128.76,166.41,142.97,434.8,145.15,328.81,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:18.976,2023-07-29 18:09:19.075,128.73,191.7,192.38,441.86,177.68,342.89,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:19.076,2023-07-29 18:09:19.175,174.68,159.29,159.29,409.79,112.89,389.25,2023-07-29 18:09:14.239,130.53,33.1,1690646954.239051,125.01,1690646954.239051,2023-07-29 18:07:51
2023-07-29 18:09:19.176,2023-07-29 18:09:19.276,124.92,149.15,163.88,484.66,103.17,333.62,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:19.276,2023-07-29 18:09:19.376,166.62,183.77,185.47,493.2,129.19,325.09,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:19.377,2023-07-29 18:09:19.476,118.11,117.71,159.34,439.16,116.74,388.64,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:19.477,2023-07-29 18:09:19.577,108.71,101.44,134.62,446.59,116.76,344.88,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:19.577,2023-07-29 18:09:19.677,141.83,110.86,173.57,419.95,160.4,306.24,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:19.677,2023-07-29 18:09:19.777,128.79,109.0,155.02,463.28,135.71,361.47,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:19.778,2023-07-29 18:09:19.878,137.92,110.23,176.82,453.47,107.72,319.79,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:19.878,2023-07-29 18:09:19.978,137.74,125.16,172.47,405.26,186.25,336.56,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:19.978,2023-07-29 18:09:20.078,161.77,171.64,102.2,466.67,118.61,384.69,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.079,2023-07-29 18:09:20.178,135.58,120.44,104.68,469.8,100.11,395.98,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.179,2023-07-29 18:09:20.278,150.12,176.52,101.25,499.9,173.87,350.4,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.279,2023-07-29 18:09:20.379,144.1,124.53,115.72,466.3,111.18,336.16,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.379,2023-07-29 18:09:20.479,114.87,144.72,154.34,476.27,126.83,327.09,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.479,2023-07-29 18:09:20.579,114.19,108.16,138.07,459.01,175.12,303.7,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.579,2023-07-29 18:09:20.679,190.19,138.34,116.03,492.82,193.37,375.15,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.680,2023-07-29 18:09:20.780,148.01,191.76,106.73,485.83,163.61,376.4,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.780,2023-07-29 18:09:20.880,106.06,169.9,105.56,480.6,171.88,320.99,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.880,2023-07-29 18:09:20.980,186.24,131.01,152.25,418.72,189.54,340.26,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:20.981,2023-07-29 18:09:21.081,148.84,181.26,188.65,486.21,193.9,375.64,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.081,2023-07-29 18:09:21.181,149.55,171.78,121.85,444.76,175.71,391.84,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.181,2023-07-29 18:09:21.281,163.02,190.73,105.0,419.89,160.44,363.13,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.282,2023-07-29 18:09:21.381,151.69,139.53,180.65,487.94,106.12,300.17,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.382,2023-07-29 18:09:21.482,198.22,198.77,125.83,464.74,196.38,374.24,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.482,2023-07-29 18:09:21.582,112.14,193.41,169.44,409.82,120.4,390.45,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.583,2023-07-29 18:09:21.682,196.55,194.49,190.66,409.0,153.04,343.73,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.683,2023-07-29 18:09:21.783,176.8,113.75,146.0,463.09,160.41,327.31,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.783,2023-07-29 18:09:21.883,102.92,188.99,195.18,424.08,179.95,316.64,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.883,2023-07-29 18:09:21.983,108.19,197.8,145.84,448.7,164.66,319.3,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:21.983,2023-07-29 18:09:22.083,120.75,114.77,134.01,417.95,104.28,384.21,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.084,2023-07-29 18:09:22.183,132.15,128.77,148.88,423.76,143.6,343.83,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.184,2023-07-29 18:09:22.284,130.38,153.53,113.69,431.98,165.04,363.17,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.284,2023-07-29 18:09:22.384,196.02,193.72,194.05,468.03,139.43,363.34,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.384,2023-07-29 18:09:22.484,127.81,115.12,189.28,458.06,144.93,320.17,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.485,2023-07-29 18:09:22.584,163.51,194.21,164.92,427.47,198.74,333.91,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.585,2023-07-29 18:09:22.685,158.74,161.25,103.78,485.8,121.56,302.11,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.685,2023-07-29 18:09:22.785,137.77,177.5,107.6,489.62,187.53,380.86,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.785,2023-07-29 18:09:22.885,171.52,163.23,147.38,419.42,144.7,382.16,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.886,2023-07-29 18:09:22.985,162.42,170.22,140.33,420.76,190.58,352.28,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:22.986,2023-07-29 18:09:23.086,168.73,196.87,151.63,440.41,112.42,344.62,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.086,2023-07-29 18:09:23.186,174.73,152.13,141.93,417.82,130.08,384.25,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.186,2023-07-29 18:09:23.286,146.39,118.29,153.48,497.71,195.77,325.25,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.287,2023-07-29 18:09:23.386,158.98,179.41,137.47,430.5,182.26,369.71,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.387,2023-07-29 18:09:23.487,156.49,103.77,190.9,455.63,190.33,302.69,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.487,2023-07-29 18:09:23.588,115.68,150.96,109.81,441.7,106.21,391.26,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.588,2023-07-29 18:09:23.688,140.71,171.67,115.13,459.64,170.39,358.05,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.688,2023-07-29 18:09:23.789,123.83,193.15,126.43,415.44,187.29,309.05,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.789,2023-07-29 18:09:23.889,124.93,104.22,163.77,409.13,169.25,339.68,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.889,2023-07-29 18:09:23.989,151.25,150.78,152.43,416.46,152.76,343.38,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:23.989,2023-07-29 18:09:24.089,109.13,159.94,184.69,467.84,122.11,377.62,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:24.090,2023-07-29 18:09:24.190,147.27,118.08,143.07,461.23,172.18,389.97,2023-07-29 18:09:19.239,129.62,34.3,1690646959.239587,155.76,1690646959.239587,2023-07-29 18:07:51
2023-07-29 18:09:24.190,2023-07-29 18:09:24.290,152.44,162.53,196.25,451.68,149.83,360.69,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:24.290,2023-07-29 18:09:24.390,155.92,168.91,152.55,475.25,106.32,394.41,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:24.390,2023-07-29 18:09:24.490,125.45,102.95,140.98,478.23,118.58,363.75,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:24.491,2023-07-29 18:09:24.591,178.26,176.39,138.86,485.17,187.96,360.78,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:24.591,2023-07-29 18:09:24.691,185.9,143.31,169.09,456.0,160.39,311.48,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:24.691,2023-07-29 18:09:24.791,177.32,105.95,191.42,478.36,182.23,333.61,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:24.792,2023-07-29 18:09:24.891,172.81,157.78,147.91,491.65,167.74,349.81,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:24.892,2023-07-29 18:09:24.992,181.98,186.73,115.93,419.87,115.34,313.75,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:24.992,2023-07-29 18:09:25.092,139.52,186.07,195.92,415.48,145.1,304.23,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.092,2023-07-29 18:09:25.192,181.12,121.8,187.25,442.85,191.07,300.71,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.192,2023-07-29 18:09:25.292,153.25,106.19,120.67,444.73,166.47,368.61,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.293,2023-07-29 18:09:25.392,174.05,116.75,159.09,457.78,138.96,352.91,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.393,2023-07-29 18:09:25.493,174.62,193.22,177.32,462.76,192.67,362.14,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.493,2023-07-29 18:09:25.593,147.52,125.56,176.56,417.74,102.86,344.8,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.593,2023-07-29 18:09:25.693,126.71,189.36,119.44,419.56,168.45,342.82,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.694,2023-07-29 18:09:25.793,180.93,189.23,195.78,436.53,197.65,357.67,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.794,2023-07-29 18:09:25.894,167.1,132.1,199.28,438.97,124.19,333.63,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.894,2023-07-29 18:09:25.994,199.34,151.42,179.15,410.15,112.02,308.84,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:25.995,2023-07-29 18:09:26.095,123.99,109.18,142.53,407.96,174.26,338.34,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.095,2023-07-29 18:09:26.195,173.95,142.5,143.83,482.81,194.16,361.93,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.195,2023-07-29 18:09:26.295,169.99,169.54,140.31,414.34,188.88,352.32,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.296,2023-07-29 18:09:26.395,168.96,131.9,150.13,411.16,175.61,330.32,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.396,2023-07-29 18:09:26.496,197.1,116.97,140.34,488.44,113.78,329.54,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.496,2023-07-29 18:09:26.596,174.95,147.78,172.91,407.44,190.14,309.66,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.596,2023-07-29 18:09:26.696,171.82,190.3,169.72,400.48,163.77,391.8,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.697,2023-07-29 18:09:26.796,120.4,172.06,168.88,422.77,172.02,382.3,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.797,2023-07-29 18:09:26.897,114.01,168.52,111.64,461.91,127.84,340.35,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.897,2023-07-29 18:09:26.997,199.94,147.65,102.44,450.75,142.99,344.57,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:26.997,2023-07-29 18:09:27.097,163.92,145.33,143.14,429.23,166.61,357.98,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:27.097,2023-07-29 18:09:27.197,109.56,107.67,172.89,470.19,176.26,369.01,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:27.198,2023-07-29 18:09:27.297,101.31,143.19,127.45,423.28,100.57,354.27,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:27.298,2023-07-29 18:09:27.398,122.63,148.97,185.94,498.13,107.32,380.07,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:27.398,2023-07-29 18:09:27.498,167.55,176.16,106.59,461.64,147.36,386.84,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:27.499,2023-07-29 18:09:27.598,177.39,103.9,123.85,475.83,159.29,374.69,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:27.599,2023-07-29 18:09:27.699,148.17,189.66,195.75,407.59,168.22,398.91,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:27.699,2023-07-29 18:09:27.799,173.07,112.91,134.09,482.0,133.33,365.09,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:27.799,2023-07-29 18:09:27.899,148.51,171.06,136.35,432.44,158.85,369.01,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:27.900,2023-07-29 18:09:28.000,100.59,109.3,146.02,475.95,134.73,306.2,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:28.000,2023-07-29 18:09:28.100,195.9,113.31,165.21,479.96,143.28,363.3,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:28.100,2023-07-29 18:09:28.200,139.49,162.29,162.63,407.34,127.73,362.83,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:28.201,2023-07-29 18:09:28.301,133.55,163.41,179.97,456.84,116.94,379.31,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:28.301,2023-07-29 18:09:28.401,174.0,161.02,130.51,459.45,171.33,378.27,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:28.401,2023-07-29 18:09:28.501,130.11,103.45,119.13,495.84,122.33,328.2,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:28.501,2023-07-29 18:09:28.601,162.59,151.55,132.42,449.8,156.41,327.42,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:28.602,2023-07-29 18:09:28.701,132.96,112.44,131.24,414.47,171.2,312.51,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
2023-07-29 18:09:28.702,2023-07-29 18:09:28.802,166.31,140.52,182.95,494.12,187.21,347.02,2023-07-29 18:09:24.240,149.25,33.3,1690646964.2401507,114.82,1690646964.2401507,2023-07-29 18:07:51
